estimate_id,input_name,input_value,unit,source_food_id,source_url,input_status,notes
EST_PH_DISH_034_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_034_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_034_V1,ingredient_edible_grams:FC000099,25,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_034_V1,ingredient_edible_grams:FC001237,150,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_034_V1,modeled_final_edible_mass,1370,g,PH_DISH_034,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000382,400,g edible component in linked preparation,FC000382,https://i.fnri.dost.gov.ph/fct/library/report/3818,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000199,200,g edible component in linked preparation,FC000199,https://i.fnri.dost.gov.ph/fct/library/report/3175,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000324,150,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000338,100,g edible component in linked preparation,FC000338,https://i.fnri.dost.gov.ph/fct/library/report/3447,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000617,250,g edible component in linked preparation,FC000617,https://i.fnri.dost.gov.ph/fct/library/report/4348,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC000100,20,g edible component in linked preparation,FC000100,https://i.fnri.dost.gov.ph/fct/library/report/4334,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,ingredient_edible_grams:FC001237,150,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_035_V1,modeled_final_edible_mass,1365,g,PH_DISH_035,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000388,400,g edible component in linked preparation,FC000388,https://i.fnri.dost.gov.ph/fct/library/report/3865,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000199,200,g edible component in linked preparation,FC000199,https://i.fnri.dost.gov.ph/fct/library/report/3175,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000324,150,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000338,100,g edible component in linked preparation,FC000338,https://i.fnri.dost.gov.ph/fct/library/report/3447,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000617,250,g edible component in linked preparation,FC000617,https://i.fnri.dost.gov.ph/fct/library/report/4348,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC000100,20,g edible component in linked preparation,FC000100,https://i.fnri.dost.gov.ph/fct/library/report/4334,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,ingredient_edible_grams:FC001237,150,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_036_V1,modeled_final_edible_mass,1365,g,PH_DISH_036,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000370,400,g edible component in linked preparation,FC000370,https://i.fnri.dost.gov.ph/fct/library/report/3714,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000199,200,g edible component in linked preparation,FC000199,https://i.fnri.dost.gov.ph/fct/library/report/3175,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000324,150,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000338,100,g edible component in linked preparation,FC000338,https://i.fnri.dost.gov.ph/fct/library/report/3447,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000617,250,g edible component in linked preparation,FC000617,https://i.fnri.dost.gov.ph/fct/library/report/4348,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000099,30,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000615,20,g edible component in linked preparation,FC000615,https://i.fnri.dost.gov.ph/fct/library/report/4350,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,ingredient_edible_grams:FC001237,200,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_037_V1,modeled_final_edible_mass,1445,g,PH_DISH_037,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000370,400,g edible component in linked preparation,FC000370,https://i.fnri.dost.gov.ph/fct/library/report/3714,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000392,80,g edible component in linked preparation,FC000392,https://i.fnri.dost.gov.ph/fct/library/report/3882,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000593,50,g edible component in linked preparation,FC000593,https://i.fnri.dost.gov.ph/fct/library/report/4235,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000199,200,g edible component in linked preparation,FC000199,https://i.fnri.dost.gov.ph/fct/library/report/3175,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000324,150,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000338,100,g edible component in linked preparation,FC000338,https://i.fnri.dost.gov.ph/fct/library/report/3447,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000617,250,g edible component in linked preparation,FC000617,https://i.fnri.dost.gov.ph/fct/library/report/4348,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000098,20,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC000100,20,g edible component in linked preparation,FC000100,https://i.fnri.dost.gov.ph/fct/library/report/4334,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,ingredient_edible_grams:FC001237,200,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_038_V1,modeled_final_edible_mass,1545,g,PH_DISH_038,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000370,250,g edible component in linked preparation,FC000370,https://i.fnri.dost.gov.ph/fct/library/report/3714,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000381,250,g edible component in linked preparation,FC000381,https://i.fnri.dost.gov.ph/fct/library/report/3757,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000022,100,g edible component in linked preparation,FC000022,https://i.fnri.dost.gov.ph/fct/library/report/3248,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000256,200,g edible component in linked preparation,FC000256,https://i.fnri.dost.gov.ph/fct/library/report/3353,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000272,150,g edible component in linked preparation,FC000272,https://i.fnri.dost.gov.ph/fct/library/report/3512,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000143,150,g edible component in linked preparation,FC000143,https://fdc.nal.usda.gov/food-details/170391/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000098,15,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC000612,3,g edible component in linked preparation,FC000612,https://i.fnri.dost.gov.ph/fct/library/report/4342,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,ingredient_edible_grams:FC001237,400,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_039_V1,modeled_final_edible_mass,1593,g,PH_DISH_039,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC000384,400,g edible component in linked preparation,FC000384,https://i.fnri.dost.gov.ph/fct/library/report/3858,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC000097,300,g edible component in linked preparation,FC000097,https://i.fnri.dost.gov.ph/fct/library/report/4262,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC000299,60,g edible component in linked preparation,FC000299,https://i.fnri.dost.gov.ph/fct/library/report/3443,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC001216,40,g edible component in linked preparation,FC001216,https://i.fnri.dost.gov.ph/fct/library/report/4354,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC000317,15,g edible component in linked preparation,FC000317,https://i.fnri.dost.gov.ph/fct/library/report/5005,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,ingredient_edible_grams:FC001237,100,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_040_V1,modeled_final_edible_mass,990,g,PH_DISH_040,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000014,600,g edible component in linked preparation,FC000014,https://i.fnri.dost.gov.ph/fct/library/report/3100,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000382,200,g edible component in linked preparation,FC000382,https://i.fnri.dost.gov.ph/fct/library/report/3818,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000252,200,g edible component in linked preparation,FC000252,https://i.fnri.dost.gov.ph/fct/library/report/3315,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000324,100,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000099,40,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC000098,30,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,ingredient_edible_grams:FC001237,80,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_041_V1,modeled_final_edible_mass,1325,g,PH_DISH_041,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000014,600,g edible component in linked preparation,FC000014,https://i.fnri.dost.gov.ph/fct/library/report/3100,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000454,200,g edible component in linked preparation,FC000454,https://i.fnri.dost.gov.ph/fct/library/report/4094,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000252,200,g edible component in linked preparation,FC000252,https://i.fnri.dost.gov.ph/fct/library/report/3315,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000324,100,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000099,40,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC000098,30,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,ingredient_edible_grams:FC001237,80,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_042_V1,modeled_final_edible_mass,1325,g,PH_DISH_042,,ASSUMED_MASS_BALANCE,Sum of the stated component masses; no measured cooking yield or household portion.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000148,600,g edible component in linked preparation,FC000148,https://i.fnri.dost.gov.ph/fct/library/report/3097,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000382,200,g edible component in linked preparation,FC000382,https://i.fnri.dost.gov.ph/fct/library/report/3818,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000252,200,g edible component in linked preparation,FC000252,https://i.fnri.dost.gov.ph/fct/library/report/3315,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000324,100,g edible component in linked preparation,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000333,60,g edible component in linked preparation,FC000333,https://i.fnri.dost.gov.ph/fct/library/report/3421,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000070,15,g edible component in linked preparation,FC000070,https://i.fnri.dost.gov.ph/fct/library/report/3363,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000099,40,g edible component in linked preparation,FC000099,https://i.fnri.dost.gov.ph/fct/library/report/4346,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC000098,30,g edible component in linked preparation,FC000098,https://i.fnri.dost.gov.ph/fct/library/report/4268,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
EST_PH_DISH_043_V1,ingredient_edible_grams:FC001237,80,g edible component in linked preparation,FC001237,https://fdc.nal.usda.gov/food-details/173647/nutrients,ASSUMED_RECIPE_WEIGHT,Weight is model-assumed; nutrient values are source-backed. See recipe-ingredients.csv for frozen nutrient inputs.
