portion_id,food_id,description,quantity,unit,edible_weight_g,edible_portion_pct,source_url,data_status,notes
FC001078_USDA_93936,FC001078,3 oz,3,oz,85,,https://fdc.nal.usda.gov/food-details/174208/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93936. Weight covers the entire stated quantity. Only for Crustaceans, lobster, northern, raw."
FC001078_100G_EP,FC001078,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/174208/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001079_USDA_93937,FC001079,1 cup,1,cup,145,,https://fdc.nal.usda.gov/food-details/174209/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93937. Weight covers the entire stated quantity. Only for Crustaceans, lobster, northern, cooked, moist heat."
FC001079_USDA_93938,FC001079,3 oz,3,oz,85,,https://fdc.nal.usda.gov/food-details/174209/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93938. Weight covers the entire stated quantity. Only for Crustaceans, lobster, northern, cooked, moist heat."
FC001079_100G_EP,FC001079,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/174209/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001080_USDA_86528,FC001080,1 cup chopped,1,cup chopped,91,,https://fdc.nal.usda.gov/food-details/170379/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86528. Weight covers the entire stated quantity. Only for Broccoli, raw."
FC001080_USDA_86529,FC001080,1 bunch,1,bunch,608,,https://fdc.nal.usda.gov/food-details/170379/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86529. Weight covers the entire stated quantity. Only for Broccoli, raw."
FC001080_USDA_86530,FC001080,"1 spear (about 5"" long)",1,"spear (about 5"" long)",31,,https://fdc.nal.usda.gov/food-details/170379/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86530. Weight covers the entire stated quantity. Only for Broccoli, raw."
FC001080_USDA_86531,FC001080,1 stalk,1,stalk,151,,https://fdc.nal.usda.gov/food-details/170379/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86531. Weight covers the entire stated quantity. Only for Broccoli, raw."
FC001080_USDA_86532,FC001080,"0.5 cup, chopped or diced",0.5,"cup, chopped or diced",44,,https://fdc.nal.usda.gov/food-details/170379/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86532. Weight covers the entire stated quantity. Only for Broccoli, raw."
FC001080_USDA_86533,FC001080,1 NLEA serving,1,NLEA serving,148,,https://fdc.nal.usda.gov/food-details/170379/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86533. Weight covers the entire stated quantity. Only for Broccoli, raw."
FC001080_100G_EP,FC001080,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170379/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001081_USDA_85772,FC001081,"0.5 cup, chopped",0.5,"cup, chopped",78,,https://fdc.nal.usda.gov/food-details/169967/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85772. Weight covers the entire stated quantity. Only for Broccoli, cooked, boiled, drained, without salt."
FC001081_USDA_85773,FC001081,"1 stalk, large (11""-12"" long)",1,"stalk, large (11""-12"" long)",280,,https://fdc.nal.usda.gov/food-details/169967/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85773. Weight covers the entire stated quantity. Only for Broccoli, cooked, boiled, drained, without salt."
FC001081_USDA_85774,FC001081,"1 stalk, medium (7-1/2"" - 8"" long)",1,"stalk, medium (7-1/2"" - 8"" long)",180,,https://fdc.nal.usda.gov/food-details/169967/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85774. Weight covers the entire stated quantity. Only for Broccoli, cooked, boiled, drained, without salt."
FC001081_USDA_85775,FC001081,"1 stalk, small (5"" long)",1,"stalk, small (5"" long)",140,,https://fdc.nal.usda.gov/food-details/169967/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85775. Weight covers the entire stated quantity. Only for Broccoli, cooked, boiled, drained, without salt."
FC001081_USDA_85776,FC001081,"1 spear (about 5"" long)",1,"spear (about 5"" long)",37,,https://fdc.nal.usda.gov/food-details/169967/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85776. Weight covers the entire stated quantity. Only for Broccoli, cooked, boiled, drained, without salt."
FC001081_100G_EP,FC001081,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169967/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001082_USDA_85779,FC001082,1 cup,1,cup,184,,https://fdc.nal.usda.gov/food-details/169969/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85779. Weight covers the entire stated quantity. Only for Broccoli, frozen, chopped, cooked, boiled, drained, without salt."
FC001082_100G_EP,FC001082,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169969/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001083_100G_EP,FC001083,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169404/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001084_USDA_83132,FC001084,1 cup,1,cup,30,,https://fdc.nal.usda.gov/food-details/168462/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83132. Weight covers the entire stated quantity. Only for Spinach, raw."
FC001084_USDA_83133,FC001084,1 bunch,1,bunch,340,,https://fdc.nal.usda.gov/food-details/168462/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83133. Weight covers the entire stated quantity. Only for Spinach, raw."
FC001084_USDA_83134,FC001084,1 leaf,1,leaf,10,,https://fdc.nal.usda.gov/food-details/168462/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83134. Weight covers the entire stated quantity. Only for Spinach, raw."
FC001084_USDA_83135,FC001084,1 package (10 oz),1,package (10 oz),284,,https://fdc.nal.usda.gov/food-details/168462/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83135. Weight covers the entire stated quantity. Only for Spinach, raw."
FC001084_100G_EP,FC001084,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168462/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001085_USDA_83136,FC001085,1 cup,1,cup,180,,https://fdc.nal.usda.gov/food-details/168463/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83136. Weight covers the entire stated quantity. Only for Spinach, cooked, boiled, drained, without salt."
FC001085_100G_EP,FC001085,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168463/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001086_USDA_84602,FC001086,0.5 cup,0.5,cup,95,,https://fdc.nal.usda.gov/food-details/169288/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84602. Weight covers the entire stated quantity. Only for Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt."
FC001086_USDA_84603,FC001086,1 package (10 oz) yields,1,package (10 oz) yields,220,,https://fdc.nal.usda.gov/food-details/169288/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84603. Weight covers the entire stated quantity. Only for Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt."
FC001086_100G_EP,FC001086,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169288/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001087_USDA_86540,FC001087,1 cup,1,cup,88,,https://fdc.nal.usda.gov/food-details/170383/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86540. Weight covers the entire stated quantity. Only for Brussels sprouts, raw."
FC001087_USDA_86541,FC001087,1 sprout,1,sprout,19,,https://fdc.nal.usda.gov/food-details/170383/nutrients,OTHER_SOURCE_PORTION,"USDA portion 86541. Weight covers the entire stated quantity. Only for Brussels sprouts, raw."
FC001087_100G_EP,FC001087,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/170383/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001088_USDA_85783,FC001088,1 sprout,1,sprout,21,,https://fdc.nal.usda.gov/food-details/169971/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85783. Weight covers the entire stated quantity. Only for Brussels sprouts, cooked, boiled, drained, without salt."
FC001088_USDA_85784,FC001088,0.5 cup,0.5,cup,78,,https://fdc.nal.usda.gov/food-details/169971/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85784. Weight covers the entire stated quantity. Only for Brussels sprouts, cooked, boiled, drained, without salt."
FC001088_100G_EP,FC001088,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169971/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001089_USDA_85788,FC001089,1 cup,1,cup,155,,https://fdc.nal.usda.gov/food-details/169973/nutrients,OTHER_SOURCE_PORTION,"USDA portion 85788. Weight covers the entire stated quantity. Only for Brussels sprouts, frozen, cooked, boiled, drained, without salt."
FC001089_100G_EP,FC001089,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169973/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001090_USDA_84427,FC001090,"1 artichoke, medium",1,"artichoke, medium",128,,https://fdc.nal.usda.gov/food-details/169205/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84427. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), raw."
FC001090_USDA_84428,FC001090,"1 artichoke, large",1,"artichoke, large",162,,https://fdc.nal.usda.gov/food-details/169205/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84428. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), raw."
FC001090_100G_EP,FC001090,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169205/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001091_USDA_83005,FC001091,"1 artichoke, medium",1,"artichoke, medium",120,,https://fdc.nal.usda.gov/food-details/168386/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83005. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), cooked, boiled, drained, without salt."
FC001091_USDA_83006,FC001091,0.5 cup hearts,0.5,cup hearts,84,,https://fdc.nal.usda.gov/food-details/168386/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83006. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), cooked, boiled, drained, without salt."
FC001091_100G_EP,FC001091,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168386/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001092_USDA_83009,FC001092,1 cup,1,cup,168,,https://fdc.nal.usda.gov/food-details/168388/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83009. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt."
FC001092_USDA_83010,FC001092,"1 package (9 oz), yields",1,"package (9 oz), yields",240,,https://fdc.nal.usda.gov/food-details/168388/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83010. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt."
FC001092_USDA_83011,FC001092,0.33 package (9 oz) yields,0.33,package (9 oz) yields,80,,https://fdc.nal.usda.gov/food-details/168388/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83011. Weight covers the entire stated quantity. Only for Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt."
FC001092_100G_EP,FC001092,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168388/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001093_USDA_83012,FC001093,1 cup,1,cup,134,,https://fdc.nal.usda.gov/food-details/168389/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83012. Weight covers the entire stated quantity. Only for Asparagus, raw."
FC001093_USDA_83013,FC001093,"1 spear, small (5"" long or less)",1,"spear, small (5"" long or less)",12,,https://fdc.nal.usda.gov/food-details/168389/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83013. Weight covers the entire stated quantity. Only for Asparagus, raw."
FC001093_USDA_83014,FC001093,"1 spear, medium (5-1/4"" to 7"" long)",1,"spear, medium (5-1/4"" to 7"" long)",16,,https://fdc.nal.usda.gov/food-details/168389/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83014. Weight covers the entire stated quantity. Only for Asparagus, raw."
FC001093_USDA_83015,FC001093,"1 spear, large (7-1/4"" to 8-1/2"")",1,"spear, large (7-1/4"" to 8-1/2"")",20,,https://fdc.nal.usda.gov/food-details/168389/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83015. Weight covers the entire stated quantity. Only for Asparagus, raw."
FC001093_USDA_83016,FC001093,"1 spear, extra large (8-3/4"" to 10"" long)",1,"spear, extra large (8-3/4"" to 10"" long)",24,,https://fdc.nal.usda.gov/food-details/168389/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83016. Weight covers the entire stated quantity. Only for Asparagus, raw."
FC001093_USDA_83017,FC001093,"1 spear tip (2"" long or less)",1,"spear tip (2"" long or less)",3.5,,https://fdc.nal.usda.gov/food-details/168389/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83017. Weight covers the entire stated quantity. Only for Asparagus, raw."
FC001093_100G_EP,FC001093,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168389/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001094_USDA_83018,FC001094,0.5 cup,0.5,cup,90,,https://fdc.nal.usda.gov/food-details/168390/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83018. Weight covers the entire stated quantity. Only for Asparagus, cooked, boiled, drained."
FC001094_USDA_83019,FC001094,"4 spears (1/2"" base)",4,"spears (1/2"" base)",60,,https://fdc.nal.usda.gov/food-details/168390/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83019. Weight covers the entire stated quantity. Only for Asparagus, cooked, boiled, drained."
FC001094_100G_EP,FC001094,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168390/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001095_USDA_84436,FC001095,1 cup,1,cup,180,,https://fdc.nal.usda.gov/food-details/169209/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84436. Weight covers the entire stated quantity. Only for Asparagus, frozen, cooked, boiled, drained, without salt."
FC001095_USDA_84437,FC001095,1 package (10 oz) yields,1,package (10 oz) yields,293,,https://fdc.nal.usda.gov/food-details/169209/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84437. Weight covers the entire stated quantity. Only for Asparagus, frozen, cooked, boiled, drained, without salt."
FC001095_USDA_84438,FC001095,4 spears,4,spears,60,,https://fdc.nal.usda.gov/food-details/169209/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84438. Weight covers the entire stated quantity. Only for Asparagus, frozen, cooked, boiled, drained, without salt."
FC001095_100G_EP,FC001095,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169209/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001096_USDA_84770,FC001096,1 leaf,1,leaf,2,,https://fdc.nal.usda.gov/food-details/169387/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84770. Weight covers the entire stated quantity. Only for Arugula, raw."
FC001096_USDA_84771,FC001096,0.5 cup,0.5,cup,10,,https://fdc.nal.usda.gov/food-details/169387/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84771. Weight covers the entire stated quantity. Only for Arugula, raw."
FC001096_100G_EP,FC001096,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169387/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001097_USDA_84503,FC001097,1 cup,1,cup,89,,https://fdc.nal.usda.gov/food-details/169246/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84503. Weight covers the entire stated quantity. Only for Leeks, (bulb and lower leaf-portion), raw."
FC001097_USDA_84504,FC001097,1 leek,1,leek,89,,https://fdc.nal.usda.gov/food-details/169246/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84504. Weight covers the entire stated quantity. Only for Leeks, (bulb and lower leaf-portion), raw."
FC001097_USDA_84505,FC001097,1 slice,1,slice,6,,https://fdc.nal.usda.gov/food-details/169246/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84505. Weight covers the entire stated quantity. Only for Leeks, (bulb and lower leaf-portion), raw."
FC001097_100G_EP,FC001097,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169246/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001098_USDA_83074,FC001098,1 leek,1,leek,124,,https://fdc.nal.usda.gov/food-details/168426/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83074. Weight covers the entire stated quantity. Only for Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt."
FC001098_USDA_83075,FC001098,"0.25 cup, chopped or diced",0.25,"cup, chopped or diced",26,,https://fdc.nal.usda.gov/food-details/168426/nutrients,OTHER_SOURCE_PORTION,"USDA portion 83075. Weight covers the entire stated quantity. Only for Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt."
FC001098_100G_EP,FC001098,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168426/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001099_USDA_84766,FC001099,"1 cup, sliced",1,"cup, sliced",87,,https://fdc.nal.usda.gov/food-details/169385/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84766. Weight covers the entire stated quantity. Only for Fennel, bulb, raw."
FC001099_USDA_84767,FC001099,1 bulb,1,bulb,234,,https://fdc.nal.usda.gov/food-details/169385/nutrients,OTHER_SOURCE_PORTION,"USDA portion 84767. Weight covers the entire stated quantity. Only for Fennel, bulb, raw."
FC001099_100G_EP,FC001099,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/169385/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001100_USDA_89238,FC001100,1 cup,1,cup,148,,https://fdc.nal.usda.gov/food-details/171711/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89238. Weight covers the entire stated quantity. Only for Blueberries, raw."
FC001100_USDA_89239,FC001100,50 berries,50,berries,68,,https://fdc.nal.usda.gov/food-details/171711/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89239. Weight covers the entire stated quantity. Only for Blueberries, raw."
FC001100_100G_EP,FC001100,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/171711/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001101_USDA_93525,FC001101,"1 cup, unthawed",1,"cup, unthawed",155,,https://fdc.nal.usda.gov/food-details/173950/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93525. Weight covers the entire stated quantity. Only for Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)."
FC001101_USDA_93526,FC001101,1 package (20 oz),1,package (20 oz),567,,https://fdc.nal.usda.gov/food-details/173950/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93526. Weight covers the entire stated quantity. Only for Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)."
FC001101_100G_EP,FC001101,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/173950/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001102_USDA_81905,FC001102,1 cup,1,cup,123,,https://fdc.nal.usda.gov/food-details/167755/nutrients,OTHER_SOURCE_PORTION,"USDA portion 81905. Weight covers the entire stated quantity. Only for Raspberries, raw."
FC001102_USDA_81906,FC001102,"1 pint as purchased, yields",1,"pint as purchased, yields",312,,https://fdc.nal.usda.gov/food-details/167755/nutrients,OTHER_SOURCE_PORTION,"USDA portion 81906. Weight covers the entire stated quantity. Only for Raspberries, raw."
FC001102_USDA_81907,FC001102,10 raspberries,10,raspberries,19,,https://fdc.nal.usda.gov/food-details/167755/nutrients,OTHER_SOURCE_PORTION,"USDA portion 81907. Weight covers the entire stated quantity. Only for Raspberries, raw."
FC001102_100G_EP,FC001102,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/167755/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001103_USDA_82674,FC001103,"1 cup, unthawed",1,"cup, unthawed",140,,https://fdc.nal.usda.gov/food-details/168209/nutrients,OTHER_SOURCE_PORTION,"USDA portion 82674. Weight covers the entire stated quantity. Only for Raspberries, frozen, red, unsweetened."
FC001103_100G_EP,FC001103,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168209/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001104_USDA_93521,FC001104,1 cup,1,cup,144,,https://fdc.nal.usda.gov/food-details/173946/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93521. Weight covers the entire stated quantity. Only for Blackberries, raw."
FC001104_100G_EP,FC001104,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/173946/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001105_USDA_89236,FC001105,"1 cup, unthawed",1,"cup, unthawed",151,,https://fdc.nal.usda.gov/food-details/171710/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89236. Weight covers the entire stated quantity. Only for Blackberries, frozen, unsweetened."
FC001105_USDA_89237,FC001105,1 package (18 oz),1,package (18 oz),510,,https://fdc.nal.usda.gov/food-details/171710/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89237. Weight covers the entire stated quantity. Only for Blackberries, frozen, unsweetened."
FC001105_100G_EP,FC001105,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/171710/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001106_USDA_89260,FC001106,"1 cup, chopped",1,"cup, chopped",110,,https://fdc.nal.usda.gov/food-details/171722/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89260. Weight covers the entire stated quantity. Only for Cranberries, raw."
FC001106_USDA_89261,FC001106,"1 cup, whole",1,"cup, whole",100,,https://fdc.nal.usda.gov/food-details/171722/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89261. Weight covers the entire stated quantity. Only for Cranberries, raw."
FC001106_100G_EP,FC001106,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/171722/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001107_USDA_89262,FC001107,0.25 cup,0.25,cup,40,,https://fdc.nal.usda.gov/food-details/171723/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89262. Weight covers the entire stated quantity. Only for Cranberries, dried, sweetened (Includes foods for USDA's Food Distribution Program)."
FC001107_100G_EP,FC001107,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/171723/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001108_USDA_89209,FC001108,"1 cup, halves",1,"cup, halves",155,,https://fdc.nal.usda.gov/food-details/171697/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89209. Weight covers the entire stated quantity. Only for Apricots, raw."
FC001108_USDA_89210,FC001108,"1 cup, sliced",1,"cup, sliced",165,,https://fdc.nal.usda.gov/food-details/171697/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89210. Weight covers the entire stated quantity. Only for Apricots, raw."
FC001108_USDA_89211,FC001108,1 apricot,1,apricot,35,,https://fdc.nal.usda.gov/food-details/171697/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89211. Weight covers the entire stated quantity. Only for Apricots, raw."
FC001108_100G_EP,FC001108,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/171697/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001109_USDA_93507,FC001109,"1 cup, halves",1,"cup, halves",130,,https://fdc.nal.usda.gov/food-details/173941/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93507. Weight covers the entire stated quantity. Only for Apricots, dried, sulfured, uncooked."
FC001109_USDA_93508,FC001109,1 half,1,half,3.5,,https://fdc.nal.usda.gov/food-details/173941/nutrients,OTHER_SOURCE_PORTION,"USDA portion 93508. Weight covers the entire stated quantity. Only for Apricots, dried, sulfured, uncooked."
FC001109_100G_EP,FC001109,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/173941/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001110_USDA_82566,FC001110,"1 cup, sliced",1,"cup, sliced",180,,https://fdc.nal.usda.gov/food-details/168153/nutrients,OTHER_SOURCE_PORTION,"USDA portion 82566. Weight covers the entire stated quantity. Only for Kiwifruit, green, raw."
FC001110_USDA_82567,FC001110,"1 fruit (2"" dia)",1,"fruit (2"" dia)",69,,https://fdc.nal.usda.gov/food-details/168153/nutrients,OTHER_SOURCE_PORTION,"USDA portion 82567. Weight covers the entire stated quantity. Only for Kiwifruit, green, raw."
FC001110_USDA_82568,FC001110,1 NLEA serving,1,NLEA serving,148,,https://fdc.nal.usda.gov/food-details/168153/nutrients,OTHER_SOURCE_PORTION,"USDA portion 82568. Weight covers the entire stated quantity. Only for Kiwifruit, green, raw."
FC001110_100G_EP,FC001110,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/168153/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001111_USDA_94728,FC001111,"1 cup sections, with juice",1,"cup sections, with juice",230,,https://fdc.nal.usda.gov/food-details/174673/nutrients,OTHER_SOURCE_PORTION,"USDA portion 94728. Weight covers the entire stated quantity. Only for Grapefruit, raw, pink and red, all areas."
FC001111_USDA_94729,FC001111,"0.5 fruit (3-3/4"" dia)",0.5,"fruit (3-3/4"" dia)",123,,https://fdc.nal.usda.gov/food-details/174673/nutrients,OTHER_SOURCE_PORTION,"USDA portion 94729. Weight covers the entire stated quantity. Only for Grapefruit, raw, pink and red, all areas."
FC001111_USDA_94730,FC001111,1 NLEA serving,1,NLEA serving,154,,https://fdc.nal.usda.gov/food-details/174673/nutrients,OTHER_SOURCE_PORTION,"USDA portion 94730. Weight covers the entire stated quantity. Only for Grapefruit, raw, pink and red, all areas."
FC001111_100G_EP,FC001111,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/174673/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001112_USDA_94735,FC001112,"1 cup sections, with juice",1,"cup sections, with juice",230,,https://fdc.nal.usda.gov/food-details/174676/nutrients,OTHER_SOURCE_PORTION,"USDA portion 94735. Weight covers the entire stated quantity. Only for Grapefruit, raw, white, all areas."
FC001112_USDA_94736,FC001112,"0.5 fruit (3-3/4"" dia)",0.5,"fruit (3-3/4"" dia)",118,,https://fdc.nal.usda.gov/food-details/174676/nutrients,OTHER_SOURCE_PORTION,"USDA portion 94736. Weight covers the entire stated quantity. Only for Grapefruit, raw, white, all areas."
FC001112_100G_EP,FC001112,100 g edible portion,100,g,100,,https://fdc.nal.usda.gov/food-details/174676/nutrients,VERIFIED_REFERENCE_BASIS,"Reference weight, not a household serving."
FC001113_USDA_89254,FC001113,"1 cup, with pits, yields",1,"cup, with pits, yields",138,,https://fdc.nal.usda.gov/food-details/171719/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89254. Weight covers the entire stated quantity. Only for Cherries, sweet, raw."
FC001113_USDA_89255,FC001113,"1 cup, without pits",1,"cup, without pits",154,,https://fdc.nal.usda.gov/food-details/171719/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89255. Weight covers the entire stated quantity. Only for Cherries, sweet, raw."
FC001113_USDA_89256,FC001113,1 cherry,1,cherry,8.2,,https://fdc.nal.usda.gov/food-details/171719/nutrients,OTHER_SOURCE_PORTION,"USDA portion 89256. Weight covers the entire stated quantity. Only for Cherries, sweet, raw."
