food_id,estimate_id,name,level,reason,policy_version,scope,missing_fields
FC001407,,"Chicken, roasting, light meat, meat only, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001408,,"Turkey, all classes, back, meat and skin, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001409,,"Turkey, all classes, wing, meat and skin, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001410,,"Turkey, whole, light meat, meat and skin, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001411,,"Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001412,,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001413,,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001414,,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001415,,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001416,,"Chicken, broilers or fryers, leg, meat only, cooked, fried",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001417,,"Chicken, broilers or fryers, meat and skin, cooked, stewed",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001418,,"Turkey, drumstick, smoked, cooked, with skin, bone removed",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001419,,"Turkey, retail parts, wing, meat and skin, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001420,,"Beef, variety meats and by-products, lungs, cooked, braised",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001421,,"Chicken, broilers or fryers, back, meat only, cooked, fried",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001422,,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001423,,"Chicken, broilers or fryers, meat and skin, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001424,,"Chicken, broilers or fryers, wing, meat only, cooked, fried",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001425,,"Turkey, all classes, breast, meat and skin, cooked, roasted",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001426,,"Turkey, retail parts, drumstick, meat only, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001427,,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001428,,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001429,,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001430,,"Crustaceans, shrimp, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001431,,"Fish, carp, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001432,,"Fish, cusk, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001433,,"Fish, ling, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001434,,"Fish, scup, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001435,,"Fish, spot, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001436,,"Fish, burbot, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001437,,"Fish, lingcod, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001438,,"Fish, tilapia, cooked, dry heat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001439,,"Fish, bluefish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001440,,"Fish, mahimahi, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001441,,"Fish, milkfish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001442,,"Fish, monkfish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001443,,"Fish, tilefish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001444,,"Fish, sablefish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001445,,"Fish, swordfish, cooked, dry heat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001446,,"Fish, butterfish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001447,,"Fish, sheepshead, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001448,,"Fish, pout, ocean, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001449,,"Fish, salmon, chum, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001450,,"Fish, pike, walleye, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001451,,"Fish, sucker, white, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001452,,"Fish, mackerel, king, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001453,,"Fish, pike, northern, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001454,,"Fish, roughy, orange, cooked, dry heat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001455,,"Fish, shad, american, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001456,,"Fish, smelt, rainbow, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001457,,"Fish, salmon, chinook, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001458,,"Fish, drum, freshwater, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001459,,"Fish, herring, Pacific, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001460,,"Fish, pompano, florida, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001461,,"Fish, turbot, european, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001462,,"Fish, herring, Atlantic, cooked, dry heat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001463,,"Fish, mackerel, spanish, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001464,,"Fish, pollock, Atlantic, cooked, dry heat",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001465,,"Yogurt, plain, low fat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001466,,"Yogurt, plain, skim milk",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001467,,"Yogurt, vanilla, non-fat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001468,,"Yogurt, vanilla, low fat.",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001469,,"Yogurt, Greek, vanilla, lowfat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001470,,"Yogurt, Greek, vanilla, nonfat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001471,,"Yogurt, Greek, fruit, whole milk",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001472,,"Yogurt, Greek, strawberry, nonfat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001473,,"Cheese, blue",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001474,,"Cheese, brie",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001475,,"Cheese, edam",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001476,,"Cheese, feta",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001477,,"Cheese, brick",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001478,,"Cheese, colby",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001479,,"Cheese, cream",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001480,,"Cheese, gouda",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001481,,"Cheese, swiss",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001482,,"Cheese, romano",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001483,,"Cheese, tilsit",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001484,,"Cheese, caraway",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001485,,"Cheese, fontina",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001486,,"Cheese, gjetost",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001487,,"Cheese, gruyere",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001488,,"Cheese, cheshire",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001489,,"Cheese, monterey",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001490,,"Cheese, muenster",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001491,,"Cheese, camembert",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001492,,"Cheese, limburger",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001493,,"Cheese, provolone",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001494,,"Cheese, roquefort",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001495,,"Cheese, neufchatel",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001496,,"Milk, sheep, fluid",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001497,,"Cheese, Mexican blend",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001498,,"Cheese, port de salut",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001499,,"Cream, sour, cultured",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001500,,"Cheese, cream, low fat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001501,,"Cheese, parmesan, hard",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001502,,"Cheese, swiss, low fat",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001503,,"Cheese, cream, fat free",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001504,,"Egg, whole, cooked, scrambled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001505,,"Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001506,,"Millet, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001507,,"Spaghetti, spinach, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001508,,"Pasta, gluten-free, corn, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001509,,"Macaroni, vegetable, enriched, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001510,,"Pasta, homemade, made with egg, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001511,,"Pasta, cooked, enriched, with added salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001512,,"Pasta, fresh-refrigerated, plain, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001513,,"Pasta, homemade, made without egg, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001514,,"Pasta, cooked, unenriched, with added salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001515,,"Pasta, fresh-refrigerated, spinach, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001516,,"Rice, white, glutinous, unenriched, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001517,,"Rice, white, short-grain, enriched, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001518,,"Pasta, cooked, enriched, without added salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001519,,"Rice, white, medium-grain, enriched, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001520,,"Rice, white, glutinous, unenriched, uncooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001521,,"Rice, white, short-grain, cooked, unenriched",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001522,,"Rice, white, short-grain, enriched, uncooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001523,,"Pasta, cooked, unenriched, without added salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001524,,"Rice, white, medium-grain, cooked, unenriched",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,fiber_g_100g;sugar_g_100g
FC001525,,"Pasta, gluten-free, corn and rice flour, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001526,,"Rice, white, long-grain, regular, enriched, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001527,,"Rice, white, long-grain, parboiled, enriched, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001528,,"Rice, white, long-grain, parboiled, unenriched, cooked",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001529,,"Cereals, farina, enriched, cooked with water, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001530,,"Spaghetti, protein-fortified, cooked, enriched (n x 6.25)",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001531,,"Rice, white, long-grain, precooked or instant, enriched, dry",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001532,,"Rice, white, long-grain, regular, cooked, enriched, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001533,,"Rice, white, long-grain, regular, cooked, unenriched, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001534,,"Rice, white, long-grain, precooked or instant, enriched, prepared",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001535,,"Rice, white, long-grain, regular, unenriched, cooked without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001536,,"Cereals, whole wheat hot natural cereal, cooked with water, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001537,,"Cereals, whole wheat hot natural cereal, cooked with water, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001538,,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC001539,,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001540,,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001541,,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001542,,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001543,,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001544,,"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001545,,Buckwheat,Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001546,,"Millet, raw",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001547,,"Barley, hulled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001548,,"Millet, puffed",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001549,,"Rye flour, dark",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001550,,"Rye flour, light",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001551,,"Rye flour, medium",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001552,,"Pasta, dry, enriched",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001553,,"Pasta, dry, unenriched",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001554,,"Cornmeal, blue (Navajo)",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC001555,,"Spaghetti, spinach, dry",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001556,,"Cornmeal, white (Navajo)",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC001557,,"Cornmeal, yellow (Navajo)",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC001558,,"Cornmeal, whole-grain, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001559,,"Cornmeal, whole-grain, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001560,,"Pasta, gluten-free, corn, dry",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
FC001561,,"Corn flour, whole-grain, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001562,,"Oat flour, partially debranned",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001563,,"Corn flour, whole-grain, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC001564,,"Cereals, farina, unenriched, dry",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,sugar_g_100g
