date,food_id,field,old_value,new_value,reason,source_url
2026-09-16,FC000613,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4343
2026-09-16,FC000613,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4343
2026-09-16,FC000613,source_food_name,,Shrimp paste,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4343
2026-09-16,FC000613,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4343
2026-09-16,FC000613,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4343
2026-09-16,FC000614,food_id,,FC000614,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,name,,"Shrimp paste, alamang",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,aliases,,"Bagoong hipon, alamang",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,category,,Condiments,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,kcal_100g,,61,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,protein_g_100g,,12.4,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,carbs_g_100g,,0.6,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,fat_g_100g,,1.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,fiber_g_100g,,1.3,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,sodium_mg_100g,,4396,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,source_food_id,,N021,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4344,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,data_status,,PARTIAL_VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,source_food_name,,"Shrimp paste, alamang",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000614,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4344
2026-09-16,FC000615,food_id,,FC000615,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,name,,"Vinegar, coconut",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,aliases,,"Suka, niyog",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,category,,Condiments,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,kcal_100g,,7,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,protein_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,carbs_g_100g,,1.4,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,fat_g_100g,,0.1,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,fiber_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,sugar_g_100g,,0.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,sodium_mg_100g,,1,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,source_food_id,,N027,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4350,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,source_food_name,,"Vinegar, coconut",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000615,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4350
2026-09-16,FC000616,food_id,,FC000616,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,name,,Tomato paste,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,category,,Condiments,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,kcal_100g,,112,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,protein_g_100g,,4.3,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,carbs_g_100g,,23.4,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,fat_g_100g,,0.1,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,fiber_g_100g,,4.6,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,sugar_g_100g,,13.8,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,sodium_mg_100g,,894,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,source_food_id,,N024,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4347,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,source_food_name,,Tomato paste,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000616,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4347
2026-09-16,FC000617,food_id,,FC000617,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,name,,Tomato sauce,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,category,,Condiments,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,kcal_100g,,45,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,protein_g_100g,,0.9,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,carbs_g_100g,,10.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,fat_g_100g,,0.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,fiber_g_100g,,2.1,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,sugar_g_100g,,4.9,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,sodium_mg_100g,,658,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,cholesterol_mg_100g,,0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,source_food_id,,N025,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4348,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,data_status,,VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,source_food_name,,Tomato sauce,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000617,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4348
2026-09-16,FC000618,food_id,,FC000618,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,name,,"Steamed bun, mung bean filling",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,aliases,,"Siopao, munggo",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,kcal_100g,,279,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,protein_g_100g,,6.7,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,carbs_g_100g,,56.4,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,fat_g_100g,,2.9,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,source_food_id,,R004,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4424,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,data_status,,PARTIAL_VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,source_food_name,,"Steamed bun, mung bean filling",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000618,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4424
2026-09-16,FC000619,food_id,,FC000619,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,name,,"Steamed bun, pork filling",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,aliases,,"Siopao, baboy",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,kcal_100g,,294,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,protein_g_100g,,9.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,carbs_g_100g,,39.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,fat_g_100g,,11.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,source_name,,DOST-FNRI PhilFCT,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,source_food_id,,R005,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,source_url,,https://i.fnri.dost.gov.ph/fct/library/report/4425,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,data_status,,PARTIAL_VERIFIED_FNRI,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,notes,,"Blank nutrients are unknown, not zero. Use the exact preparation, edible part and formulation in the source description.",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,active,,True,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,verification_date,,2026-09-16,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,source_food_name,,"Steamed bun, pork filling",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,edible_portion_pct,,100,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000619,verification_notes,,Checked against retained official FNRI HTML snapshot and independently parsed nutrient labels. 2026-09-16-expand-500/05-fruit-dairy-prepared.,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4425
2026-09-16,FC000620,food_id,,FC000620,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,name,,"Spring roll, Shanghai, unckd",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,aliases,,"Lumpia, Shanghai, hindi luto",Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,category,,Prepared Foods,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,basis,,per 100 g edible portion,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,kcal_100g,,266,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,protein_g_100g,,5.8,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,carbs_g_100g,,38.3,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,fat_g_100g,,10.0,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,fiber_g_100g,,1.2,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,sugar_g_100g,,0.7,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,sodium_mg_100g,,275,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
2026-09-16,FC000620,cholesterol_mg_100g,,50,Add new distinct FNRI food; 2026-09-16-expand-500/05-fruit-dairy-prepared,https://i.fnri.dost.gov.ph/fct/library/report/4484
